pdb,name,n_subunit_uniprots,uniprots,c0_invnm,A_foot_nm2,E_curv_kBT,n_chains,contam_flag,resolution,rank,clears_gate,abs_c0,is_original13,rep_uniprot,n_label_go,label_positive
6HCY,Metalloreductase STEAP4,1,Q687X5,-0.0369790021353228,20.478543835,1.1201326047236424,3.0,False,3.1,431,False,0.0369790021353228,False,Q687X5,0,False
7QP9,Auxin efflux carrier component 8,1,Q9LFP6,0.0369257399484701,20.47685779,1.1168162363675669,2.0,False,2.89,432,False,0.0369257399484701,False,Q9LFP6,0,False
4Q79,CsgG,1,A0A0F6C2F5,-0.0326377274904157,26.145482294999987,1.1140289392868872,9.0,False,3.1,433,False,0.0326377274904157,False,A0A0F6C2F5,0,False
2QKS,Kir3.1-prokaryotic Kir channel chimera,1,P63250,0.0526983114776935,10.015034574999998,1.112514921005502,4.0,False,2.2,434,False,0.0526983114776935,False,P63250,0,False
7EPZ,Cystine/glutamate transporter,1,Q9UPY5,-0.0476008692264458,12.269500380000004,1.1120303398321436,2.0,False,3.4,435,False,0.0476008692264458,False,Q9UPY5,0,False
8I2Z,Xanthorhodopsin,1,A0A977XLG0,0.0260498571655678,40.91479520499999,1.1105831135748567,5.0,False,2.3,436,False,0.0260498571655678,False,A0A977XLG0,0,False
7F47,Hypothetical conserved protein,1,Q2K4J4,-0.0289965527974884,32.98666610999999,1.1094076524335206,2.0,False,2.99,437,False,0.0289965527974884,False,Q2K4J4,0,False
5U1D,Antigen peptide transporter 2,2,"Q03518,Q03519",-0.046727631328682,12.692344215,1.1085348894879592,2.0,False,3.97,438,False,0.046727631328682,False,Q03518,0,False
7COY,Photosystem I iron-sulfur center,8,"B0C474,B0C475,B0C5D5,B0C7S4,B0C7S6,B0C7S7,B0CA71,B0CB42",0.0122075856537923,185.82534740499992,1.1077059922111776,6.0,True,2.5,439,False,0.0122075856537923,False,B0C474,0,False
8CS9,Glycophorin-B,1,P06028,0.0110298647618337,227.5953744550001,1.1075511639454336,6.0,True,2.74,440,False,0.0110298647618337,False,P06028,0,False
4U3F,Mitochondrial ubiquinol-cytochrome c reductase 7.2 kda protein,1,F1NC51,0.0346361906134152,23.05781349,1.1064667186306192,2.0,True,3.2312,441,False,0.0346361906134152,False,F1NC51,0,False
4MRS,ABC transporter related protein,1,Q2G506,-0.0515340130362089,10.396664870000002,1.104439580380146,2.0,False,2.35,442,False,0.0515340130362089,False,Q2G506,0,False
7W6S,Isoform 2 of Potassium voltage-gated channel subfamily D member 3,2,"Q9NS61,Q9UK17",0.0250606026881615,43.94967854000001,1.1040753573611493,4.0,False,2.8,443,False,0.0250606026881615,False,Q9NS61,0,False
6K4J,CD9 antigen,1,P21926,0.1032322381288523,2.586783429999999,1.102683174921335,1.0,False,2.701,444,False,0.1032322381288523,False,P21926,0,False
8GFA,Transient receptor potential cation channel subfamily V member 1,1,Q8NER1,0.0257706948521229,41.46070720500002,1.1014098449124543,4.0,False,2.29,445,False,0.0257706948521229,False,Q8NER1,0,False
5DWY,"Proton/glutamate symporter, SDF family",1,Q5JID0,0.0247195221074292,44.63881111,1.0910703439846892,3.0,False,2.7,446,False,0.0247195221074292,False,Q5JID0,0,False
6Z70,Aq128,1,O66528,0.0316910853145038,26.97853858000001,1.083808709954185,2.0,False,2.0,447,False,0.0316910853145038,False,O66528,0,False
4W6V,Di-/tripeptide transporter,1,A0A2R9TD79,-0.0461553708671555,12.703440915000003,1.0824948857836194,1.0,False,3.01819,448,False,0.0461553708671555,False,A0A2R9TD79,0,False
7SSY,"Potassium voltage-gated channel subfamily A member 3,Green fluorescent protein fusion",1,P22001,0.0236264730633171,48.06950257500001,1.0733155224037834,4.0,False,2.89,449,False,0.0236264730633171,False,P22001,0,False
6WVG,"Green fluorescent protein, Leukocyte surface antigen CD53 chimera",1,P19397,0.1037871389092792,2.48867003,1.072295266967538,1.0,False,2.9,450,False,0.1037871389092792,False,P19397,0,False
5L8R,Lhca1,2,"E1C9L2,Q9S7N7",0.0262833430173426,38.59998762,1.066616659447147,2.0,True,2.6,451,False,0.0262833430173426,False,E1C9L2,0,False
8D1I,Bestrophin-1,1,O76090,0.0337444265852145,23.363342925,1.0641407643272671,5.0,False,1.82,452,False,0.0337444265852145,False,O76090,0,False
4IKV,Di-tripeptide ABC transporter (Permease),1,Q5KYD1,-0.0455690062144686,12.740414439999997,1.0582363171853972,1.0,False,1.9,453,False,0.0455690062144686,False,Q5KYD1,0,False
5NBD,WlaB protein,1,Q0P9C4,-0.048314215100633,11.308529474999998,1.0558834497631804,2.0,False,3.9,454,False,0.048314215100633,False,Q0P9C4,0,False
4UVM,GLUTATHIONE UPTAKE TRANSPORTER,1,Q8EKT7,-0.046088009803775,12.407427605,1.0541869856578017,1.0,False,3.0,455,False,0.046088009803775,False,Q8EKT7,0,False
4UC1,Translocator protein TspO,1,Q9RFC8,0.0614022394737614,6.988466855,1.0539264967867998,2.0,False,1.8,456,False,0.0614022394737614,False,Q9RFC8,0,False
4O9P,NAD(P) transhydrogenase subunit beta,2,"Q72GR9,Q72GS0",-0.0319927594665544,25.568400875,1.0468078235713525,2.0,True,2.89,457,False,0.0319927594665544,False,Q72GR9,0,False
7OY2,Cytochrome bd-II ubiquinol oxidase subunit 1,3,"P24244,P26458,P26459",0.0391278719170549,17.076473780000004,1.045756670116296,2.0,True,2.06,458,False,0.0391278719170549,False,P24244,0,False
6WVF,"Green fluorescent protein,Disulfide bond formation protein B,Green fluorescent protein",1,P0A6M2,0.0961373628848713,2.821401045,1.043059839103584,1.0,False,2.9,459,False,0.0961373628848713,False,P0A6M2,0,False
6BPL,Lipid A export ATP-binding/permease protein MsbA,1,Q8FJB1,-0.0479315418769644,11.349536374999998,1.042991842953703,2.0,False,2.908,460,False,0.0479315418769644,False,Q8FJB1,0,False
5MDR,Chitoporin,1,L0RVU0,-0.0273509711212098,34.67580259500001,1.0376049027761316,3.0,False,1.9,461,False,0.0273509711212098,False,L0RVU0,0,False
7BVQ,"Endolysin,Beta-1 adrenergic receptor chimera",1,D9IEF7,0.0736492539310204,4.762206625000001,1.0332488480406086,1.0,False,2.5,462,False,0.0736492539310204,False,D9IEF7,0,False
7LQY,Osm-9-like TRP channel 1,1,I3LZN5,0.0250223853171156,41.24486673999999,1.032969054058836,4.0,False,3.19,463,False,0.0250223853171156,False,I3LZN5,0,False
5T0O,CmeB,1,Q8RTE4,-0.0230697722937293,48.40669445999999,1.0305095816920282,3.0,False,3.15,464,False,0.0230697722937293,False,Q8RTE4,0,False
8D1N,Bestrophin,1,E1BF86,0.033047721889823,23.480627255000005,1.025776487553132,5.0,False,1.93,465,False,0.033047721889823,False,E1BF86,0,False
6WZG,Secretin,2,"P09683,P47872",0.0749020745952261,4.55083784,1.0212664037641723,1.0,False,2.3,466,False,0.0749020745952261,False,P09683,0,False
5MKK,Multidrug resistance ABC transporter ATP-binding and permease protein,2,"Q72J04,Q72J05",-0.0469496205050591,11.335802635,0.9994853657184404,2.0,False,2.7,467,False,0.0469496205050591,False,Q72J04,0,False
7WNQ,Guard cell S-type anion channel SLAC1,1,Q9LD83,-0.0265787918328508,35.194462965,0.9945000412267858,3.0,False,2.7,468,False,0.0265787918328508,False,Q9LD83,0,False
7M96,Sigma intracellular receptor 2,1,Q3MHW7,0.0582186230140567,7.328826019999999,0.9936152809581796,2.0,False,2.41,469,False,0.0582186230140567,False,Q3MHW7,0,False
6W6O,Huwentoxin-IV,1,P83303,0.0228893046402989,47.384040030000016,0.9930183560038164,4.0,False,3.2,470,False,0.0228893046402989,False,P83303,0,False
8D1E,Bestrophin-2,1,Q8NFU1,0.0332242946794984,22.45133579,0.991319654413631,5.0,False,1.78,471,False,0.0332242946794984,False,Q8NFU1,0,False
6FMX,Phosphatidylglycerophosphatase B,1,O34349,0.0691075508461069,5.1591090850000025,0.9855659845428832,1.0,False,1.79,472,False,0.0691075508461069,False,O34349,0,False
6Z3Z,Sodium/hydrogen exchanger,1,F7B113,0.0305388767778071,26.398256475000004,0.9847848405014068,2.0,False,3.19,473,False,0.0305388767778071,False,F7B113,0,False
7XKF,Adhesion G-protein coupled receptor G2,1,Q8CJ12,0.0712519568090266,4.823879809999999,0.979602899302836,1.0,False,2.4,474,False,0.0712519568090266,False,Q8CJ12,0,False
8BC1,"Anoctamin-6,mTMEM16F",1,Q6P9J9,-0.0317801273956531,24.04956096499999,0.9715796537858912,2.0,False,2.93,475,False,0.0317801273956531,False,Q6P9J9,0,False
3W4T,Putative uncharacterized protein,1,Q8U2X0,0.0478270348509605,10.540978024999998,0.9644679770906112,1.0,False,2.096,476,False,0.0478270348509605,False,Q8U2X0,0,False
4X5M,Uncharacterized protein,1,P0DMV3,-0.0814812260167248,3.610561235000001,0.958848109732756,2.0,False,2.0,477,False,0.0814812260167248,False,P0DMV3,0,False
7N58,"ABC transporter B family member 25, mitochondrial",1,Q9LVM1,-0.0465213102419702,11.01963972,0.9539624115777284,2.0,False,3.4,478,False,0.0465213102419702,False,Q9LVM1,0,False
5OC9,Anoctamin-10,1,Q9NW15,-0.0303138593087787,25.87088458,0.9509413471822435,2.0,False,3.2,479,False,0.0303138593087787,False,Q9NW15,0,False
3S0X,"Peptidase A24B, FlaK domain protein",1,A9A677,-0.0652624659467694,5.57397702,0.9496249672786604,1.0,False,3.6,480,False,0.0652624659467694,False,A9A677,0,False
6EI3,Proton-dependent oligopeptide transporter family protein,1,Q8PAS2,-0.0438752306211689,12.332486045,0.9496191161995534,1.0,False,2.1,481,False,0.0438752306211689,False,Q8PAS2,0,False
8GQY,Motility protein A,1,O67122,0.0339023509922347,20.598337410000003,0.947003950704742,5.0,False,3.4,482,False,0.0339023509922347,False,O67122,0,False
5DIR,Lipoprotein signal peptidase,1,Q9HVM5,0.1064806492485453,2.085924164999999,0.946019062677355,1.0,False,2.8,483,False,0.1064806492485453,False,Q9HVM5,0,False
6A70,Polycystin-1,1,P98161,-0.0373162214531895,16.935642999999995,0.9433155749222182,1.0,True,3.6,484,False,0.0373162214531895,False,P98161,0,False
7NP4,"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4",1,Q9TV66,0.0227916852231215,45.06670558,0.936415685223462,4.0,False,3.3,485,False,0.0227916852231215,False,Q9TV66,0,False
7TYF,Receptor activity-modifying protein 1,3,"O60894,P12969,P30988",0.0684526435074389,4.98854786,0.9350063994332248,1.0,True,2.2,486,False,0.0684526435074389,False,O60894,1,True
7UM5,5-hydroxytryptamine receptor 5A,1,P47898,0.0664588198741453,5.207844569999999,0.9200750536699234,1.0,False,2.73,487,False,0.0664588198741453,False,P47898,0,False
6G79,5-hydroxytryptamine receptor 1B,1,P28222,0.0696411317041105,4.740914485,0.9197160238303078,1.0,False,3.78,488,False,0.0696411317041105,False,P28222,0,False
7F73,"MCherry fluorescent protein,Transmembrane protein 120B",1,A0PK00,-0.0411793374196311,13.55256514,0.9192638962308703,2.0,False,4.0,489,False,0.0411793374196311,False,A0PK00,0,False
7TUY,"G-protein coupled receptor 183,Soluble cytochrome b562 fusion",1,P32249,0.0628621074109905,5.81273723,0.9187948553905322,1.0,False,2.98,490,False,0.0628621074109905,False,P32249,0,False
6P9X,Corticotropin-releasing factor receptor 1,2,"P06850,P34998",0.0648915388391289,5.449476234999999,0.9178905540853904,1.0,False,2.91,491,False,0.0648915388391289,False,P06850,0,False
7DQK,Protein DETOXIFICATION,1,A3KDM5,0.044882224280406,11.388366095000002,0.9176353896281472,1.0,False,3.5,492,False,0.044882224280406,False,A3KDM5,0,False
6BAR,Rod shape determining protein RodA,1,Q5SIX3,0.050786540331974,8.882571449999999,0.9164229543713672,1.0,False,2.908,493,False,0.050786540331974,False,Q5SIX3,0,False
7ZE3,Light-harvesting protein B-800-850 beta chain,2,"P35104,P35109",0.0256108674349465,34.858436940000004,0.914569001030547,18.0,False,2.7,494,False,0.0256108674349465,False,P35104,0,False
6FNP,Membrane protein,1,Q1G7W0,-0.08019185545715,3.54675406,0.9123292317683164,1.0,False,3.4,495,False,0.08019185545715,False,Q1G7W0,0,False
6S8N,"Lipopolysaccharide ABC transporter, ATP-binding protein LptB",4,"A0A0H2V3J7,P0A9V4,P0ADW2,P0AFA1",0.0415431413673818,13.204127955,0.9115245763574352,2.0,True,3.1,496,False,0.0415431413673818,False,A0A0H2V3J7,0,False
7LHV,"Sulfate transporter 4.1, chloroplastic",1,Q9FY46,0.0276259952959288,29.497642690000003,0.900498863440692,2.0,False,2.75,497,False,0.0276259952959288,False,Q9FY46,0,False
6MIT,LPS export ABC transporter permease LptF,4,"A0A0H3CQA2,A0A0H3CR83,A0A0H3CU18,A0A421IFY4",0.0415851668220867,12.9061324,0.8927564641792551,2.0,True,3.2,498,False,0.0415851668220867,False,A0A0H3CQA2,0,False
3TGU,"Mitochondrial cytochrome c1, heme protein",9,"D0VX26,D0VX27,D0VX28,D0VX29,D0VX30,D0VX31,D0VX32,P18946,Q5ZLR5",0.0310013061243975,23.191186235,0.8915443210798185,2.0,True,2.7,499,False,0.0310013061243975,False,D0VX26,0,False
7PHP,Multidrug resistance protein NorM,1,Q9KRU4,0.0443288530150125,11.318539975,0.8896586157968273,1.0,False,3.47,500,False,0.0443288530150125,False,Q9KRU4,0,False
7XQP,Photosystem I reaction center subunit VIII,18,"A0A2K1IAD0,A0A2K1IKE2,A0A2K1J0L9,A0A2K1JC42,A0A2K1JDE1,A0A2K1K0C7,A0A2K1K0E4,A0A2K1KGQ2,A0A2K1KU02,A0A2K1KU97,A9RT62,A9SL09,Q6YXK4,Q6YXM2,Q6YXQ2,Q6YXR3,Q8MFA2,Q8MFA3",0.0236282996317994,39.729656965,0.8872372063042616,2.0,True,2.68,501,False,0.0236282996317994,False,A0A2K1IAD0,0,False
7L17,Melibiose carrier protein,1,P30878,0.0480259083609924,9.522385194999998,0.8785306393143011,1.0,False,3.05,502,False,0.0480259083609924,False,P30878,0,False
8EA0,Muscarinic acetylcholine receptor M3,1,P20309,0.0665907991622547,4.949418745,0.8778951383826521,1.0,False,2.56,503,False,0.0665907991622547,False,P20309,0,False
8AB6,Cytochrome b-c1 complex subunit 7,9,"Q6C0H4,Q6C2E3,Q6C387,Q6C3K7,Q6CC60,Q6CG23,Q6CGP7,Q6CI02,Q9B6D0",0.0304354304343114,23.538773125,0.8721731459301376,2.0,True,2.0,504,False,0.0304354304343114,False,Q6C0H4,0,False
6UQF,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1,1,O60741,0.0214474400525154,47.38022935,0.8717823562176799,4.0,False,3.04,505,False,0.0214474400525154,False,O60741,0,False
6L7C,Major curlin subunit CsgA,1,P28307,-0.0280704182324436,27.53237104,0.8677634860594776,9.0,True,3.34,506,False,0.0280704182324436,False,P28307,0,False
3QF4,Uncharacterized ABC transporter ATP-binding protein TM_0288,2,"Q9WYC3,Q9WYC4",-0.0447630302902092,10.821285199999998,0.8673168672881765,2.0,False,2.9,507,False,0.0447630302902092,False,Q9WYC3,0,False
6HCP,BauA,1,Q76HJ9,-0.0183305919264738,63.85264086000002,0.8582065676356758,3.0,False,1.83,508,False,0.0183305919264738,False,Q76HJ9,0,False
7M33,Probable multidrug resistance ABC transporter ATP-binding/permease protein YheI,2,"O07549,O07550",-0.0451000762887597,10.512142705,0.8552750288039793,2.0,False,3.55,509,False,0.0451000762887597,False,O07549,0,False
7WU2,Adhesion G-protein coupled receptor D1,1,Q6QNK2,0.0681390447654688,4.56481386,0.8477643429798314,1.0,False,2.8,510,False,0.0681390447654688,False,Q6QNK2,0,False
5ZKC,"Muscarinic acetylcholine receptor M2,Apo-cytochrome b562,Muscarinic acetylcholine receptor M2",1,P08172,0.0633974693646825,5.263288224999999,0.8461765577388254,1.0,False,2.3,511,False,0.0633974693646825,False,P08172,0,False
5AYN,Solute carrier family 39 (Iron-regulated transporter),1,Q6MLJ0,0.046269462958757,9.876360444999998,0.8457574660498359,1.0,False,2.202,512,False,0.046269462958757,False,Q6MLJ0,0,False
4A2N,ISOPRENYLCYSTEINE CARBOXYL METHYLTRANSFERASE,1,Q8TMG0,-0.0822944656539525,3.12018757,0.845243720648983,1.0,False,3.4,513,False,0.0822944656539525,False,Q8TMG0,0,False
8GJJ,Efflux pump membrane transporter,1,A0A1C9A1J1,-0.0206265418478299,49.411984975,0.8409015180458862,3.0,False,3.08,514,False,0.0206265418478299,False,A0A1C9A1J1,0,False
7FFF,Capsid protein,1,P05674,0.0210764052782355,46.95168199,0.8342653926497277,8.0,False,3.0,515,False,0.0210764052782355,False,P05674,1,True
6OIJ,Muscarinic acetylcholine receptor M1,2,"A0A3B3ITX3,P11229",0.0617343619155562,5.450487384999999,0.8309009536962481,1.0,False,3.3,516,False,0.0617343619155562,False,A0A3B3ITX3,0,False
6E67,"Beta-2 adrenergic receptor,Endolysin,Guanine nucleotide-binding protein G(s) subunit alpha isoforms short,Beta-2 adrenergic receptor chimera",1,A0A097J809,0.0658769046021621,4.7780337500000005,0.8294220436248634,1.0,False,3.7,517,False,0.0658769046021621,False,A0A097J809,0,False
7DR1,Photosystem I reaction center subunit IX,9,"P31173,P48112,P48113,P48114,P48115,P48116,P48117,P48185,Q9T4W8",0.0231888337190756,38.450842615,0.8270345739331749,2.0,True,3.2,518,False,0.0231888337190756,False,P31173,0,False
4O6Y,Probable transmembrane ascorbate ferrireductase 2,1,Q9SWS1,-0.044564119592614,10.400554754999998,0.8262037429733049,2.0,False,1.7,519,False,0.044564119592614,False,Q9SWS1,0,False
6XPD,Zinc transporter 8,1,Q8IWU4,0.0414389347959334,12.003885210000004,0.8245158171929996,2.0,False,3.8,520,False,0.0414389347959334,False,Q8IWU4,0,False
7TYX,Receptor activity-modifying protein 2,1,O60895,0.0644745569196926,4.930028755,0.8197589675713196,1.0,True,2.55,521,False,0.0644745569196926,False,O60895,1,True
4UMW,ZINC-TRANSPORTING ATPASE,1,Q3YW59,-0.0591008367225553,5.859307150000001,0.8186410439888688,1.0,False,2.705,522,False,0.0591008367225553,False,Q3YW59,0,False
5VMS,Potassium voltage-gated channel subfamily KQT member 1,1,P70057,0.0214987062935983,44.278331555,0.8186078263793521,4.0,False,3.7,523,False,0.0214987062935983,False,P70057,0,False
7P14,XK-related protein,1,Q5GH54,-0.0529950503770162,7.283982004999999,0.8182753606492219,1.0,False,3.66,524,False,0.0529950503770162,False,Q5GH54,0,False
7ZDI,Light-harvesting protein,2,"P35102,P35107",0.0241674411652319,34.867075625000005,0.8145858373318247,18.0,False,2.9,525,False,0.0241674411652319,False,P35102,0,False
7RJA,Ubiquinol--cytochrome-c reductase subunit 9,9,"A0A1D8PHA2,A0A1D8PHA3,A0A1D8PJT8,A0A1D8PJX3,A0A1D8PLP3,A0A1D8PP59,P0C8L0,P83782,Q5ABS1",0.0300497493429604,22.516153205,0.8132721376636445,2.0,True,3.0,526,False,0.0300497493429604,False,A0A1D8PHA2,0,False
6O7U,"V-type proton ATPase subunit a, Golgi isoform",1,P37296,0.0508643004273202,7.852094640000002,0.8125903643817631,1.0,True,3.1,527,False,0.0508643004273202,False,P37296,0,False
6Y9B,Metalloreductase STEAP1,1,Q9UHE8,-0.0324784726831559,19.251299245,0.8122902350347493,3.0,False,2.97,528,False,0.0324784726831559,False,Q9UHE8,0,False
7LHF,"Inositol 1,4,5-trisphosphate receptor type 1",1,P29994,-0.0178655876931136,63.43053410000002,0.8098283451144402,4.0,False,2.96,529,False,0.0178655876931136,False,P29994,0,False
3BEH,Mll3241 protein,1,Q98GN8,0.0221766948338514,41.14139266,0.8093430109314755,4.0,False,3.1,530,False,0.0221766948338514,False,Q98GN8,0,False
5ZJI,"Photosystem I reaction center subunit VI, chloroplastic",18,"A0A059Q6U2,A0A172FJJ4,A0A1D6HY75,B6SQZ7,B6SSN3,B6STT2,B6SUC4,B6SZR1,B6SZT9,B6T892,B6TR16,B6TXS5,B6U534,O65101,P04966,P12329,P30980,P62596",0.0230983415071636,37.91870054,0.8092356991512868,2.0,True,3.3,531,False,0.0230983415071636,False,A0A059Q6U2,0,False
7BW1,3-oxo-5-alpha-steroid 4-dehydrogenase 2,1,P31213,-0.0690279109005634,4.232793465,0.8067454581193935,1.0,False,2.8,532,False,0.0690279109005634,False,P31213,0,False
7S4H,Particulate methane monooxygenase alpha subunit,3,"G1UBD1,Q603F1,Q607G3",0.0244729551859955,33.56879684999999,0.8042083852270739,3.0,True,2.14,533,False,0.0244729551859955,False,G1UBD1,0,False
7UNL,Endosomal/lysosomal potassium channel TMEM175,1,Q9BSA9,0.032869363139108,18.565374805,0.8023175491308682,2.0,False,2.45,534,False,0.032869363139108,False,Q9BSA9,0,False
5X5Y,Probable ATP-binding component of ABC transporter,3,"Q9HVV6,Q9HXH4,Q9HXH5",0.0395802118287686,12.79673873,0.8018913388939256,2.0,False,3.465,535,False,0.0395802118287686,False,Q9HVV6,0,False
6RKO,Cytochrome bd-I ubiquinol oxidase subunit 2,4,"A5A618,P0ABJ9,P0ABK2,P56100",0.0343303689956226,16.869557084999993,0.7952810137031597,2.0,True,2.68,536,False,0.0343303689956226,False,A5A618,0,False
4AYT,ATP-BINDING CASSETTE SUB-FAMILY B MEMBER 10 MITOCHONDRIAL,1,Q9NRK6,-0.0379138156379514,13.81962466,0.7946048782804881,2.0,False,2.85,537,False,0.0379138156379514,False,Q9NRK6,0,False
3RFZ,Chaperone protein fimC,3,"P08191,P30130,P31697",-0.0335836742900847,17.56154299,0.792280708069173,1.0,True,2.8,538,False,0.0335836742900847,False,P08191,0,False
4XU4,Uncharacterized protein,1,A1T557,0.0330594690718394,18.046746249999995,0.7889521289715308,3.0,False,1.901,539,False,0.0330594690718394,False,A1T557,0,False
7VGF,"Iron-sulfur clusters transporter ABCB7, mitochondrial",1,O75027,-0.0441494642234413,10.099175805,0.7874025172337679,2.0,False,3.3,540,False,0.0441494642234413,False,O75027,0,False
7EQ1,Adhesion G-protein coupled receptor G5,1,Q8IZF4,0.0643838731889225,4.741885080000001,0.7862582484553227,1.0,False,3.3,541,False,0.0643838731889225,False,Q8IZF4,0,False
